id,"name",state_id,country_id,latitude,longitude
1455,"President Quirino",71,174,6.7255838,124.7409293
1456,"Senator Ninoy Aquino",71,174,6.3856675,124.3532417
1457,"Banguingui",72,174,6.0757575,121.7651362
1458,"Hadji Panglima Tahil",72,174,6.3230002,120.8537138
1459,"Indanan",72,174,5.9891447,120.9532123
1460,"Jolo",72,174,5.9691815,121.1252135
1461,"Kalingalan Caluang",72,174,5.9038822,121.2855249
1462,"Lugus",72,174,5.6823929,120.8384093
1463,"Luuk",72,174,5.9662041,121.3198491
1464,"Maimbung",72,174,5.9578493,121.0105733
1465,"Old Panamao",72,174,5.9719555,121.2282958
1466,"Omar",72,174,6.0086657,121.3770336
1467,"Pandami",72,174,5.5145914,120.7634139
1468,"Panglima Estino",72,174,5.9563766,121.1824925
1469,"Pangutaran",72,174,6.3012095,120.5739579
1470,"Parang",72,174,5.9450652,120.9183115
1471,"Pata",72,174,5.8288038,121.1595842
1472,"Patikul",72,174,6.0630225,121.1022942
1473,"Siasi",72,174,5.5241879,120.8728615
1474,"Talipao",72,174,5.9521498,121.1022942
1475,"Tapul",72,174,5.7268965,120.907309
1476,"Surigao City",73,174,9.7571312,125.5137674
1477,"Alegria",73,174,9.4794327,125.5986093
1478,"Bacuag",73,174,9.5412674,125.6314191
1479,"Basilisa",73,174,10.0668367,125.6028665
1480,"Burgos",73,174,10.0199943,126.0621579
1481,"Cagdianao",73,174,9.4836951,125.8825144
1482,"Claver",73,174,9.4833017,125.8061779
1483,"Dapa",73,174,9.7517544,126.0675952
1484,"Del Carmen",73,174,9.8749769,125.9805528
1485,"Dinagat",73,174,9.7571312,125.5137674
1486,"General Luna",73,174,9.7786239,126.1545404
1487,"Gigaquit",73,174,9.456065,125.7188463
1488,"Libjo",73,174,9.514828,125.6969984
1489,"Loreto",73,174,10.086022,125.5988564
1490,"Mainit",73,174,9.5566281,125.5000999
1491,"Malimono",73,174,9.5749836,125.4233987
1492,"Pilar",73,174,9.8642881,126.0675952
1493,"Placer",73,174,9.6484441,125.5986093
1494,"San Benito",73,174,9.9582369,125.9914384
1495,"San Francisco",73,174,9.709407,125.4014708
1496,"San Isidro",73,174,9.9394107,126.0675952
1497,"San Jose",73,174,9.7608785,125.6614829
1498,"Santa Monica",73,174,10.0321172,126.0404049
1499,"Sison",73,174,9.6425506,125.489147
1500,"Socorro",73,174,9.6176113,125.9369952
1501,"Tagana-an",73,174,9.723693,125.5986093
1502,"Tubajon",73,174,9.514828,125.6969984
1503,"Tubod",73,174,9.5784122,125.5548422
1504,"Bislig City",74,174,8.2100558,126.2847751
1505,"Tandag City",74,174,9.1011711,126.1588771
1506,"Barobo",74,174,8.5175454,126.1232175
1507,"Bayabas",74,174,8.9761469,126.2522371
1508,"Cagwait",74,174,8.8936805,126.301635
1509,"Cantilan",74,174,9.2828234,125.9421877
1510,"Carmen",74,174,9.2018218,125.9805528
1511,"Carrascal",74,174,9.3983129,125.8934136
1512,"Cortes",74,174,9.1818389,126.1545404
1513,"Hinatuan",74,174,8.3837155,126.3714756
1514,"Lanuza",74,174,9.1515977,126.0132051
1515,"Lianga",74,174,8.636616,126.0675952
1516,"Lingig",74,174,8.0872666,126.4147889
1517,"Madrid",74,174,9.2223586,125.8825144
1518,"Marihatag",74,174,8.7842062,126.0675952
1519,"San Agustin",74,174,8.7313821,126.2028141
1520,"San Miguel",74,174,8.9628189,125.958777
1521,"Tagbina",74,174,8.418142,126.2196853
1522,"Tago",74,174,8.9642949,126.11108
1523,"Tarlac City",75,174,15.4754786,120.5963492
1524,"Anao",75,174,15.7435017,120.6142365
1525,"Bamban",75,174,15.2373082,120.4703258
1526,"Camiling",75,174,15.6871913,120.4182522
1527,"Capas",75,174,15.333524,120.59045
1528,"Concepcion",75,174,15.340141,120.6890055
1529,"Gerona",75,174,15.6119341,120.5509358
1530,"La Paz",75,174,15.4496952,120.7234992
1531,"Mayantoc",75,174,15.5632012,120.3204873
1532,"Moncada",75,174,15.7325056,120.5726786
1533,"Paniqui",75,174,15.6660645,120.5585595
1534,"Pura",75,174,15.6200321,120.6516265
1535,"Ramos",75,174,15.6732128,120.6458749
1536,"San Clemente",75,174,15.7081371,120.369189
1537,"San Jose",75,174,15.4200153,120.2974199
1538,"San Manuel",75,174,15.4905059,120.666334
1539,"Santa Ignacia",75,174,15.5841222,120.4588059
1540,"Victoria",75,174,15.5907661,120.6890055
1541,"Bongao",76,174,5.1041783,119.8120795
1542,"Languyan",76,174,5.3764423,120.2281933
1543,"Mapun",76,174,6.9970293,118.4747173
1544,"Panglima Sugala",76,174,5.0947534,119.9971769
1545,"Sapa-Sapa",76,174,5.140284,120.1960525
1546,"Sibutu",76,174,4.7814149,119.4759634
1547,"Simunul",76,174,4.8562822,119.8236554
1548,"Sitangkai",76,174,4.7437631,119.4005185
1549,"South Ubian",76,174,5.3958383,120.378138
1550,"Tandubas",76,174,5.2074694,120.2974199
1551,"Turtle Islands",76,174,6.231993,118.0684788
1552,"Olongapo City",77,174,14.8386303,120.2842023
1553,"Botolan",77,174,15.2893147,120.0255588
1554,"Cabangan",77,174,15.1580579,120.0552506
1555,"Candelaria",77,174,15.63998,120.0896313
1556,"Castillejos",77,174,14.9438211,120.1935663
1557,"Iba",77,174,15.3329773,119.975756
1558,"Masinloc",77,174,15.5285527,119.9608002
1559,"Palauig",77,174,15.4522102,119.9547522
1560,"San Antonio",77,174,14.9275093,120.0896313
1561,"San Felipe",77,174,15.0660307,120.0685217
1562,"San Marcelino",77,174,15.026051,120.2743484
1563,"San Narciso",77,174,15.0145224,120.0794629
1564,"Santa Cruz",77,174,15.7730771,120.043412
1565,"Subic",77,174,14.8967937,120.2366297
1566,"Dapitan City",78,174,8.6253193,123.3945709
1567,"Dipolog City",78,174,8.5142736,123.3373916
1568,"Bacungan",78,174,8.0698498,122.9437667
1569,"Baliguian",78,174,7.8314281,122.2200065
1570,"Godod",78,174,7.9857721,122.831015
1571,"Gutalac",78,174,7.9500324,122.3787597
1572,"Jose Dalman",78,174,8.3803129,123.0563914
1573,"Kalawit",78,174,7.9004786,122.5146439
1574,"Katipunan",78,174,8.3968825,123.2812562
1575,"La Libertad",78,174,8.4759286,123.5392081
1576,"Labason",78,174,8.0515321,122.5146439
1577,"Liloy",78,174,8.0732477,122.695547
1578,"Manukan",78,174,8.4517275,123.1014056
1579,"Mutia",78,174,8.3838876,123.5168051
1580,"Piñan",78,174,8.4091496,123.4495644
1581,"Polanco",78,174,8.4889024,123.4047109
1582,"President Manuel A. Roxas",78,174,8.4515732,123.2026122
1583,"Rizal",78,174,8.6224125,123.5216874
1584,"Salug",78,174,8.0651754,122.7858791
1585,"Sergio Osmeña Sr.",78,174,8.2711967,123.213851
1586,"Siayan",78,174,8.0744263,123.1014056
1587,"Sibuco",78,174,7.3120722,122.1291843
1588,"Sibutad",78,174,8.6124105,123.4943968
1589,"Sindangan",78,174,8.2333765,123.0113568
1590,"Siocon",78,174,7.6635583,122.1973081
1591,"Sirawai",78,174,7.5506234,122.1973081
1592,"Tampilisan",78,174,7.9724826,122.6616518
1593,"Pagadian City",79,174,7.8397033,123.4343445
1594,"Zamboanga City",79,174,7.8383054,123.2966657
1595,"Aurora",79,174,7.9545804,123.5951925
1596,"Bayog",79,174,7.9281492,123.0563914
1597,"Dimataling",79,174,7.5111272,123.3466134
1598,"Dinas",79,174,7.6053638,123.3261671
1599,"Dumalinao",79,174,7.7879173,123.3710571
1600,"Dumingag",79,174,8.1875395,123.3037143
1601,"Guipos",79,174,7.7461852,123.3149413
1602,"Josefina",79,174,8.2071152,123.5218729
1603,"Kumalarang",79,174,7.7702986,123.1463992
1604,"Labangan",79,174,7.9210477,123.4495644
1605,"Lakewood",79,174,7.8826426,123.1463992
1606,"Lapuyan",79,174,7.6916191,123.1913722
1607,"Mahayag",79,174,8.0941532,123.4513107
1608,"Margosatubig",79,174,7.5713219,123.1801309
1609,"Midsalip",79,174,8.0246226,123.2363246
1610,"Molave",79,174,8.1041862,123.4943968
1611,"Pitogo",79,174,7.4463331,123.3373916
1612,"Ramon Magsaysay",79,174,8.0042298,123.4607744
1613,"San Miguel",79,174,7.6838107,123.2812562
1614,"San Pablo",79,174,7.6804104,123.4271403
1615,"Sominot",79,174,8.0394905,123.3822764
1616,"Tabina",79,174,7.4201882,123.4271403
1617,"Tambulig",79,174,8.0625813,123.5392081
1618,"Tigbao",79,174,7.8332411,123.2812562
1619,"Tukuran",79,174,7.9129547,123.5392081
1620,"Vincenzo A. Sagun",79,174,7.5173397,123.1576444
1621,"Alicia",80,174,7.5241801,122.9663018
1622,"Buug",80,174,7.7407246,123.0563914
1623,"Diplahan",80,174,7.7485401,122.9663018
1624,"Imelda",80,174,7.6525261,122.9478926
1625,"Ipil",80,174,7.7900534,122.593828
1626,"Kabasalan",80,174,7.7902115,122.7833174
1627,"Mabuhay",80,174,7.3890406,122.9099545
1628,"Malangas",80,174,7.6240223,123.000095
1629,"Naga",80,174,7.8070892,122.7012642
1630,"Olutanga",80,174,7.3405648,122.8197329
1631,"Payao",80,174,7.582601,122.8424737
1632,"Roseller Lim",80,174,7.719853,122.424074
1633,"Siay",80,174,7.7188546,122.8761309
1634,"Talusan",80,174,7.3350289,122.8874067
1635,"Titay",80,174,7.8653419,122.593828
1636,"Tungawan",80,174,7.590152,122.4014193
